country;crop;crop_id;type;Scarecity;activity;pb;r.squared;zero_counter
LU;I3000;Tobacco;floods;0;LU_p107;0.260193186705291;0.0831946137101397;0.5
LU;I3000;Tobacco;floods;0;LU_p108;0.898057507696358;0.00691284546364215;0.411764705882353
LU;I3000;Tobacco;floods;0;LU_p109;0.874762091790661;0.00859531975318477;0.441176470588235
LU;I3000;Tobacco;floods;0;LU_p110;0.946501152879396;0.00354101192554075;0.411764705882353
LU;I3000;Tobacco;floods;0;LU_p115;0.680043240752713;0.0245704568919917;0.411764705882353
LU;I4000;Hops;floods;0;LU_p002;0.782644164244232;0.0347026012976986;0.441176470588235
LU;I4000;Hops;floods;0;LU_p003;0.888957195136804;0.0205287800981144;0.529411764705882
LU;I4000;Hops;floods;0;LU_p004;0.554622295060733;0.0661466109418715;0.764705882352941
LU;I4000;Hops;floods;0;LU_p005;0.138565028568366;0.165108133427599;0.529411764705882
LU;I4000;Hops;floods;0;LU_p006;0.758788433995043;0.0378308305419865;0.470588235294118
LU;I4000;Hops;floods;0;LU_p009;0.751363039979625;0.0388066509659436;0.470588235294118
LU;I4000;Hops;floods;0;LU_p010;0.0658126925156889;0.210352038882624;0.5
LU;I4000;Hops;floods;0;LU_p018;0.812751706308241;0.0307538771901493;0.852941176470588
LU;I4000;Hops;floods;0;LU_p019;0.482838162047808;0.0774681882290038;0.441176470588235
LU;I4000;Hops;floods;0;LU_p020;0.997591479558124;0.00143629178392207;0.647058823529412
LU;I4000;Hops;floods;0;LU_p024;0.724561810141968;0.0423444138049395;0.558823529411765
LU;I4000;Hops;floods;0;LU_p030;0.385262105495024;0.0949445989764316;0.941176470588235
LU;I4000;Hops;floods;0;LU_p031;0.708596742497729;0.0444677415022919;0.5
LU;I4000;Hops;floods;0;LU_p032;0.383094589272288;0.0953687311574506;0.441176470588235
LU;I4000;Hops;floods;0;LU_p033;0.911006214269991;0.0174112468680762;0.911764705882353
LU;I4000;Hops;floods;0;LU_p040;0.935720668976083;0.0137349406350438;0.588235294117647
LU;I4000;Hops;floods;0;LU_p043;0.971214916113732;0.00777822607313349;0.5
LU;I4000;Hops;floods;0;LU_p044;0.285029773280856;0.116900424201447;0.5
LU;I4000;Hops;floods;0;LU_p061;0.982466972384053;0.00551924057812359;0.411764705882353
LU;I4000;Hops;floods;0;LU_p062;0.819513931841054;0.0298642035627017;0.411764705882353
LU;I4000;Hops;floods;0;LU_p067;0.685538207736412;0.0475625067425316;0.558823529411765
LU;I4000;Hops;floods;0;LU_p069;0.281553654828771;0.11776742129149;0.411764705882353
LU;I4000;Hops;floods;0;LU_p070;0.749419428725378;0.0390623250689081;0.558823529411765
LU;I4000;Hops;floods;0;LU_p075;0.803266078937992;0.0319995223557468;0.558823529411765
LU;I4000;Hops;floods;0;LU_p079;0.934614845538941;0.0139050907081001;0.558823529411765
LU;I4000;Hops;floods;0;LU_p080;0.946932694664148;0.011969854630222;0.5
LU;I4000;Hops;floods;0;LU_p081;0.922325632697532;0.0157573057088615;0.647058823529412
LU;I4000;Hops;floods;0;LU_p085;0.750528704916799;0.0389163905308395;0.411764705882353
LU;I4000;Hops;floods;0;LU_p086;0.992301706074545;0.0031464644005795;0.911764705882353
LU;I4000;Hops;floods;0;LU_p087;0.863485871243506;0.0240131109317698;0.411764705882353
LU;I4000;Hops;floods;0;LU_p088;0.562586888748823;0.0649502138666139;0.558823529411765
LU;I4000;Hops;floods;0;LU_p089;0.8231951845576;0.0293791338714606;0.411764705882353
LU;I4000;Hops;floods;0;LU_p090;0.925288361744431;0.0153167418694836;0.411764705882353
LU;I4000;Hops;floods;0;LU_p091;7.36625791521283e-05;0.510241266798674;0.558823529411765
LU;I4000;Hops;floods;0;LU_p092;0.975260991081303;0.00700076724156469;0.941176470588235
LU;I4000;Hops;floods;0;LU_p093;0.652177952890721;0.052113868308136;0.794117647058823
LU;I4000;Hops;floods;0;LU_p094;0.294601909692369;0.114556901718617;0.794117647058823
LU;I4000;Hops;floods;0;LU_p096;0.95231316318788;0.0110923910727724;0.529411764705882
LU;I4000;Hops;floods;0;LU_p099;0.845250222554597;0.0264576057577331;0.411764705882353
LU;I4000;Hops;floods;0;LU_p101;0.1991031888285;0.14152660663488;0.941176470588235
LU;I4000;Hops;floods;0;LU_p102;0.624407171671693;0.055985223413152;0.470588235294118
LU;I4000;Hops;floods;0;LU_p104;0.58663723131089;0.0613985231237252;0.411764705882353
LU;I4000;Hops;floods;0;LU_p106;0.919131010612295;0.0162285793267755;0.411764705882353
LU;I4000;Hops;floods;0;LU_p107;0.274438137226536;0.11956990229397;0.5
LU;I4000;Hops;floods;0;LU_p108;0.965768168257151;0.00877955617589566;0.411764705882353
LU;I4000;Hops;floods;0;LU_p109;0.905288145373592;0.0182314385551573;0.441176470588235
LU;I4000;Hops;floods;0;LU_p110;0.984661215673185;0.00503496551770165;0.411764705882353
LU;I4000;Hops;floods;0;LU_p115;0.811325831699993;0.0309412765099556;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p002;0.681155207185726;0.0244676345668831;0.441176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p003;0.784480373956885;0.0155382563162668;0.529411764705882
LU;I5000;Aromatic & med plants;floods;0;LU_p004;0.829479885912102;0.0119892536225406;0.764705882352941
LU;I5000;Aromatic & med plants;floods;0;LU_p005;0.0770611876163558;0.152415612823683;0.529411764705882
LU;I5000;Aromatic & med plants;floods;0;LU_p006;0.912080821098956;0.00591961435291077;0.470588235294118
LU;I5000;Aromatic & med plants;floods;0;LU_p009;0.749881490689726;0.018398962719079;0.470588235294118
LU;I5000;Aromatic & med plants;floods;0;LU_p010;0.00268779923264839;0.317418310629229;0.5
LU;I5000;Aromatic & med plants;floods;0;LU_p018;0.598540784853114;0.0325713347638899;0.852941176470588
LU;I5000;Aromatic & med plants;floods;0;LU_p019;0.635562532065206;0.028818201087837;0.441176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p020;0.824361850264653;0.0123836963972399;0.647058823529412
LU;I5000;Aromatic & med plants;floods;0;LU_p024;0.823259800426012;0.0124689301512922;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p030;0.488681929550261;0.0451455435505543;0.941176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p031;0.36076691862516;0.0636591279743512;0.5
LU;I5000;Aromatic & med plants;floods;0;LU_p032;0.237711648384764;0.0885240977343943;0.441176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p033;0.882162164124706;0.00805636441568096;0.911764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p040;0.924036118278634;0.00508407207310446;0.588235294117647
LU;I5000;Aromatic & med plants;floods;0;LU_p043;0.813069815206463;0.0132621306321329;0.5
LU;I5000;Aromatic & med plants;floods;0;LU_p044;0.867077787659448;0.00915950898355816;0.5
LU;I5000;Aromatic & med plants;floods;0;LU_p061;0.806579389313595;0.0137722154240794;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p062;0.488213378217797;0.0452046358955991;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p067;0.36996702523115;0.0621366828854731;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p069;0.312709839466211;0.072255289579539;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p070;0.546208429083072;0.0382650906023553;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p075;0.8761407809571;0.00849458583597689;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p079;0.677200494085407;0.0248340393274894;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p080;0.837465485182962;0.0113783345719269;0.5
LU;I5000;Aromatic & med plants;floods;0;LU_p081;0.580558516070816;0.0344733664575513;0.647058823529412
LU;I5000;Aromatic & med plants;floods;0;LU_p085;0.327681690683482;0.0694518500065625;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p086;0.824300412872973;0.0123884452267317;0.911764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p087;0.899411598997135;0.00681630856000245;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p088;0.882870742584487;0.0080049799666904;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p089;0.617781675177667;0.0305944868504463;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p090;0.961710705431539;0.00251564306916149;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p091;1.87623026772638e-05;0.504491945250864;0.558823529411765
LU;I5000;Aromatic & med plants;floods;0;LU_p092;0.00736897467552366;0.271527169109997;0.941176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p093;0.590620239579036;0.0334024313006231;0.794117647058823
LU;I5000;Aromatic & med plants;floods;0;LU_p094;0.0273646460985538;0.207181934164524;0.794117647058823
LU;I5000;Aromatic & med plants;floods;0;LU_p096;0.974557511069883;0.00166131176864243;0.529411764705882
LU;I5000;Aromatic & med plants;floods;0;LU_p099;0.481224749159686;0.0460923764102857;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p101;0.313120323293895;0.072176768766982;0.941176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p102;0.840091503670053;0.0111786276427717;0.470588235294118
LU;I5000;Aromatic & med plants;floods;0;LU_p104;0.291381910923634;0.0764738457390489;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p106;0.621678091566823;0.0302011847862298;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p107;0.110642747987499;0.132403862450377;0.5
LU;I5000;Aromatic & med plants;floods;0;LU_p108;0.451920940667116;0.0499510867018867;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p109;0.696484293632333;0.0230659496154857;0.441176470588235
LU;I5000;Aromatic & med plants;floods;0;LU_p110;0.932339506380285;0.00450968799765782;0.411764705882353
LU;I5000;Aromatic & med plants;floods;0;LU_p115;0.702077459395428;0.0225616902618056;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p002;0.887544786749576;0.0207247801782121;0.441176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p003;0.849558109402306;0.0258829759920507;0.529411764705882
LU;G0000;Green plants_fodder;floods;0;LU_p004;0.394267563695567;0.0932017741071224;0.764705882352941
LU;G0000;Green plants_fodder;floods;0;LU_p005;0.200174807732545;0.14116831412726;0.529411764705882
LU;G0000;Green plants_fodder;floods;0;LU_p006;0.917035493426397;0.0165357112843382;0.470588235294118
LU;G0000;Green plants_fodder;floods;0;LU_p009;0.570096904258837;0.0638315633861864;0.470588235294118
LU;G0000;Green plants_fodder;floods;0;LU_p010;0.280985034960226;0.117910078040454;0.5
LU;G0000;Green plants_fodder;floods;0;LU_p018;0.378729980554872;0.0962284150227385;0.852941176470588
LU;G0000;Green plants_fodder;floods;0;LU_p019;0.193636722902878;0.143380312929814;0.441176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p020;0.931950050520058;0.0143125694245476;0.647058823529412
LU;G0000;Green plants_fodder;floods;0;LU_p024;0.919243852501129;0.0162119965570342;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p030;0.162344000354729;0.154947871722557;0.941176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p031;0.373856303682805;0.0971974485653363;0.5
LU;G0000;Green plants_fodder;floods;0;LU_p032;0.422959664445851;0.0878429197044057;0.441176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p033;0.539161644641202;0.0685000466846756;0.911764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p040;0.890899540589285;0.0202586057874317;0.588235294117647
LU;G0000;Green plants_fodder;floods;0;LU_p043;0.713071448951289;0.0438711753511095;0.5
LU;G0000;Green plants_fodder;floods;0;LU_p044;0.811583217673115;0.0309074534330494;0.5
LU;G0000;Green plants_fodder;floods;0;LU_p061;0.121376027510263;0.17344804450565;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p062;0.898592566840448;0.0191807662600916;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p067;0.506112980824785;0.0736812621208176;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p069;0.62381099055284;0.0560692723522094;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p070;0.636215666112673;0.0543288715846918;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p075;0.390145805086004;0.0939956381678236;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p079;0.505928512109271;0.0737108039510361;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p080;0.71015222259759;0.044260230880915;0.5
LU;G0000;Green plants_fodder;floods;0;LU_p081;0.874924124379368;0.0224605586214935;0.647058823529412
LU;G0000;Green plants_fodder;floods;0;LU_p085;0.503243769508733;0.0741415797131656;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p086;0.973920329023315;0.00726200845943363;0.911764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p087;0.928051751050814;0.0149025741421317;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p088;0.924317146695592;0.0154615490927808;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p089;0.684555783161355;0.0476952043463999;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p090;0.995870609836615;0.00206470982095611;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p091;9.12161769031324e-05;0.503002913411144;0.558823529411765
LU;G0000;Green plants_fodder;floods;0;LU_p092;0.993405024388091;0.00283318822616564;0.941176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p093;0.71287791769483;0.0438969525645841;0.794117647058823
LU;G0000;Green plants_fodder;floods;0;LU_p094;0.00181533430014832;0.388777282144257;0.794117647058823
LU;G0000;Green plants_fodder;floods;0;LU_p096;0.913589415718369;0.0170375539106446;0.529411764705882
LU;G0000;Green plants_fodder;floods;0;LU_p099;0.938742034093904;0.0132667056706308;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p101;0.0708395115541742;0.206045322754781;0.941176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p102;0.896512440496757;0.0194734885173639;0.470588235294118
LU;G0000;Green plants_fodder;floods;0;LU_p104;0.69642728279699;0.0460964936842818;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p106;0.914688318610324;0.0168779471099169;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p107;0.0963539133620738;0.187669147219915;0.5
LU;G0000;Green plants_fodder;floods;0;LU_p108;0.909234600283945;0.0176663649088497;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p109;0.746102799219407;0.039498884406421;0.441176470588235
LU;G0000;Green plants_fodder;floods;0;LU_p110;0.930064510902169;0.014598815194284;0.411764705882353
LU;G0000;Green plants_fodder;floods;0;LU_p115;0.735420107569092;0.0409076470628416;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p002;0.729388675868987;0.0417050606601413;0.441176470588235
LU;G1000;Temp grass;floods;0;LU_p003;0.708639052737148;0.0444620951250877;0.529411764705882
LU;G1000;Temp grass;floods;0;LU_p004;0.783431109759878;0.0345994933807598;0.764705882352941
LU;G1000;Temp grass;floods;0;LU_p005;0.223674118488219;0.133693999490769;0.529411764705882
LU;G1000;Temp grass;floods;0;LU_p006;0.810859976595844;0.0310024895366159;0.470588235294118
LU;G1000;Temp grass;floods;0;LU_p009;0.870153366485858;0.0231102287556657;0.470588235294118
LU;G1000;Temp grass;floods;0;LU_p010;0.149397867904764;0.160305513256113;0.5
LU;G1000;Temp grass;floods;0;LU_p018;0.805921563433579;0.0316510306118902;0.852941176470588
LU;G1000;Temp grass;floods;0;LU_p019;0.15899066440223;0.156299056768356;0.441176470588235
LU;G1000;Temp grass;floods;0;LU_p020;0.981229061199816;0.00578461076254094;0.647058823529412
LU;G1000;Temp grass;floods;0;LU_p024;0.84099339053892;0.0270239626591075;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p030;0.230117320605926;0.131761042294521;0.941176470588235
LU;G1000;Temp grass;floods;0;LU_p031;0.0962742256824525;0.187719425289919;0.5
LU;G1000;Temp grass;floods;0;LU_p032;0.366393786672493;0.0987003623744497;0.441176470588235
LU;G1000;Temp grass;floods;0;LU_p033;0.96019253212925;0.00976182084821373;0.911764705882353
LU;G1000;Temp grass;floods;0;LU_p040;0.542534961734146;0.0679829495072898;0.588235294117647
LU;G1000;Temp grass;floods;0;LU_p043;0.810127145446589;0.0310987703345057;0.5
LU;G1000;Temp grass;floods;0;LU_p044;0.962792503816877;0.00930854932815234;0.5
LU;G1000;Temp grass;floods;0;LU_p061;0.826692007479905;0.0289178007352729;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p062;0.503371838358689;0.074120995366601;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p067;0.607335976297959;0.0584089531070218;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p069;0.149491089464477;0.160265517651883;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p070;0.655018624584669;0.0517223912759607;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p075;0.932718806202086;0.0141953778353825;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p079;0.688390557394064;0.0471776506982393;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p080;0.851282545722169;0.0256525026568096;0.5
LU;G1000;Temp grass;floods;0;LU_p081;0.402178388840887;0.0916956529162304;0.647058823529412
LU;G1000;Temp grass;floods;0;LU_p085;0.1523016257965;0.159069747181023;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p086;0.984888974550464;0.0049835720028071;0.911764705882353
LU;G1000;Temp grass;floods;0;LU_p087;0.964180720373707;0.00906319307154923;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p088;0.970836015951447;0.0078494416422632;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p089;0.0746272872047652;0.202976998764721;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p090;0.810917362836493;0.0309949493681425;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p091;4.7213053778602e-05;0.524951802935126;0.558823529411765
LU;G1000;Temp grass;floods;0;LU_p092;0.992842348765964;0.00299483169641246;0.941176470588235
LU;G1000;Temp grass;floods;0;LU_p093;0.77598786132352;0.035574816505427;0.794117647058823
LU;G1000;Temp grass;floods;0;LU_p094;0.0533257174384352;0.222481796711638;0.794117647058823
LU;G1000;Temp grass;floods;0;LU_p096;0.973965792507827;0.0072532113489044;0.529411764705882
LU;G1000;Temp grass;floods;0;LU_p099;0.519915208447619;0.071491070324385;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p101;0.12757444166185;0.170327942375194;0.941176470588235
LU;G1000;Temp grass;floods;0;LU_p102;0.810208656005866;0.0310880620717148;0.470588235294118
LU;G1000;Temp grass;floods;0;LU_p104;0.296554671782223;0.114086459154479;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p106;0.919526015843732;0.0161705109968813;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p107;0.240147659655954;0.128840620903064;0.5
LU;G1000;Temp grass;floods;0;LU_p108;0.348963349255218;0.102306142731198;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p109;0.0538623676475913;0.221910415056274;0.441176470588235
LU;G1000;Temp grass;floods;0;LU_p110;0.507895166133036;0.0733962264527261;0.411764705882353
LU;G1000;Temp grass;floods;0;LU_p115;0.473723853141879;0.078985574406688;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p002;0.000777909727588688;0.423781944918839;0.441176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p003;2.76499709045754e-05;0.542033838624818;0.529411764705882
LU;G2000;Leguminous plants green;floods;0;LU_p004;0.179625724925867;0.14834437839878;0.764705882352941
LU;G2000;Leguminous plants green;floods;0;LU_p005;0.023936925531564;0.266430338000562;0.529411764705882
LU;G2000;Leguminous plants green;floods;0;LU_p006;0.00140304314570531;0.399660800123171;0.470588235294118
LU;G2000;Leguminous plants green;floods;0;LU_p009;0.000324165728239869;0.457659952564487;0.470588235294118
LU;G2000;Leguminous plants green;floods;0;LU_p010;0.00160931958259677;0.39389305097027;0.5
LU;G2000;Leguminous plants green;floods;0;LU_p018;0.33484434153566;0.105332387422131;0.852941176470588
LU;G2000;Leguminous plants green;floods;0;LU_p019;0.963871371175324;0.00911807926437428;0.441176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p020;0.00425389514346381;0.351202400129405;0.647058823529412
LU;G2000;Leguminous plants green;floods;0;LU_p024;0.00062442558852246;0.432497912527465;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p030;0.969541037857951;0.00809097298425509;0.941176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p031;0.145666196449378;0.161924640679754;0.5
LU;G2000;Leguminous plants green;floods;0;LU_p032;0.761915312841741;0.0374203055167642;0.441176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p033;0.0192566603370048;0.277812321736753;0.911764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p040;0.755901704090081;0.0382100256737015;0.588235294117647
LU;G2000;Leguminous plants green;floods;0;LU_p043;0.0149243401836539;0.290868721690957;0.5
LU;G2000;Leguminous plants green;floods;0;LU_p044;0.603682467727315;0.0589324379004826;0.5
LU;G2000;Leguminous plants green;floods;0;LU_p061;0.024343583355822;0.265539674182744;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p062;2.61701917897943e-06;0.61002375205696;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p067;0.915523563803968;0.0167563721663142;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p069;0.748040963552331;0.0392437262968654;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p070;0.208414462137661;0.13846665625757;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p075;0.526518814700824;0.0704568139122477;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p079;0.948101494296446;0.0117811255841211;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p080;0.0201297101391272;0.275510656424345;0.5
LU;G2000;Leguminous plants green;floods;0;LU_p081;1.60194926515241e-06;0.622813529564881;0.647058823529412
LU;G2000;Leguminous plants green;floods;0;LU_p085;0.000313755369878546;0.458880965811261;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p086;0.999910037226541;0.000159348368709599;0.911764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p087;0.730737152496583;0.0415266398291678;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p088;0.971988889577625;0.00763195621882929;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p089;0.000408388054376206;0.448935279697885;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p090;0.836164803429796;0.0276648027159054;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p091;0.938675383177453;0.0132770895759912;0.558823529411765
LU;G2000;Leguminous plants green;floods;0;LU_p092;1;0;0.941176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p093;0.988531844245959;0.00412665646914228;0.794117647058823
LU;G2000;Leguminous plants green;floods;0;LU_p094;0.998926723280379;0.000835134368868124;0.794117647058823
LU;G2000;Leguminous plants green;floods;0;LU_p096;0.3593540297303;0.100140135997378;0.529411764705882
LU;G2000;Leguminous plants green;floods;0;LU_p099;1.45571536961895e-06;0.625257178447623;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p101;0.980243112373566;0.00599236716920931;0.941176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p102;0.841460366432136;0.0269618998235249;0.470588235294118
LU;G2000;Leguminous plants green;floods;0;LU_p104;1.67085770949055e-05;0.557528857841824;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p106;0.00617747738939213;0.33391921046134;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p107;0.999355791186779;0.000593442837500591;0.5
LU;G2000;Leguminous plants green;floods;0;LU_p108;6.75383735858228e-06;0.584036053305139;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p109;0.00165466398040609;0.392717207505563;0.441176470588235
LU;G2000;Leguminous plants green;floods;0;LU_p110;0.285700849073292;0.116734046185084;0.411764705882353
LU;G2000;Leguminous plants green;floods;0;LU_p115;0.0114684913274391;0.304061333141516;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p002;0.914133109145338;0.0318747437751187;0.441176470588235
LU;G3000;Green maize;floods;0;LU_p003;0.821431539254405;0.0497342852300471;0.529411764705882
LU;G3000;Green maize;floods;0;LU_p004;0.881400967281698;0.0385909478984299;0.764705882352941
LU;G3000;Green maize;floods;0;LU_p005;0.136517494983155;0.208018881835228;0.529411764705882
LU;G3000;Green maize;floods;0;LU_p006;0.972148970889209;0.0169892682196455;0.470588235294118
LU;G3000;Green maize;floods;0;LU_p009;0.73555217645088;0.064574331623614;0.470588235294118
LU;G3000;Green maize;floods;0;LU_p010;0.310341371309156;0.147497337059026;0.5
LU;G3000;Green maize;floods;0;LU_p018;0.920206107820623;0.0305463465316899;0.852941176470588
LU;G3000;Green maize;floods;0;LU_p019;0.52300265305876;0.101614926547027;0.441176470588235
LU;G3000;Green maize;floods;0;LU_p020;0.990418925169619;0.00964230721043064;0.647058823529412
LU;G3000;Green maize;floods;0;LU_p024;0.713116107231247;0.0683758009768464;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p030;0.32283362856808;0.144294756269429;0.941176470588235
LU;G3000;Green maize;floods;0;LU_p031;0.684536518621241;0.0732168485614407;0.5
LU;G3000;Green maize;floods;0;LU_p032;0.150655627315172;0.201258055268121;0.441176470588235
LU;G3000;Green maize;floods;0;LU_p033;0.932838833484469;0.0276682854168129;0.911764705882353
LU;G3000;Green maize;floods;0;LU_p040;0.922079260337938;0.0301299448033815;0.588235294117647
LU;G3000;Green maize;floods;0;LU_p043;0.31658529705505;0.145885135544265;0.5
LU;G3000;Green maize;floods;0;LU_p044;0.897293059299857;0.0354109652880216;0.5
LU;G3000;Green maize;floods;0;LU_p061;0.51899916658275;0.102361171956155;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p062;0.915642778214662;0.0315474745524715;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p067;0.654026305546501;0.0784088565106181;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p069;0.585714688525862;0.0902588715670191;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p070;0.87382441943207;0.0400643730709824;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p075;0.845045283061072;0.0454692157223472;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p079;0.967652556910116;0.0184273856899026;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p080;0.323011939269199;0.144249699089788;0.5
LU;G3000;Green maize;floods;0;LU_p081;0.970976519483364;0.0173729363200729;0.647058823529412
LU;G3000;Green maize;floods;0;LU_p085;0.747777083969655;0.0624974257532303;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p086;0.99920469466062;0.00269272416190069;0.911764705882353
LU;G3000;Green maize;floods;0;LU_p087;0.824233767122777;0.0492343802026283;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p088;0.791172496823578;0.0550502767719905;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p089;0.736772249009328;0.0643672941775883;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p090;0.972230102646613;0.0169624739001899;0.411764705882353
LU;G3000;Green maize;floods;0;LU_p091;0.000207005631723028;0.519472592523182;0.558823529411765
LU;G3000;Green maize;floods;0;LU_p092;0.865657878087029;0.0416265173848023;0.941176470588235
LU;G3000;Green maize;floods;0;LU_p093;0.20114782193136;0.18072254592191;0.794117647058823
