"","NUTS_ID","NUTS_NAME","STRUCPRO_ID","STRUCPRO_NAME","CROP_ID","CROP_NAME","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","...47","...48","Average.crop.supply.2001.2020.per.NUTS.1.region..1000.tonnes.","Distribution.of.crop.supply.among.NUTS1.regions","Countries","Distribution.of.crop.supply.among.Country.regions.","exposure_type","crop"
"3978","FI1","Manner-Suomi","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,14.9,0.127049694810716,"FI",1,"droughts","Energy crops"
"4078","FI2","Åland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FI",0,"droughts","Energy crops"
"41117","FR1","Île de France","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4288","FRB","Centre - Val de Loire","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4378","FRC","Bourgogne - Franche-Comté","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4478","FRD","Normandie","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4578","FRE","Hauts-de-France","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4678","FRF","Grand Est","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4778","FRG","Pays-de-la-Loire","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4878","FRH","Bretagne","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"4978","FRI","Nouvelle-Aquitaine","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"5078","FRJ","Occitanie","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"51117","FRK","Auvergne - Rhône-Alpes","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"5288","FRL","Provence-Alpes-Côte d'Azur","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"5378","FRM","Corse","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"FR",NA,"droughts","Energy crops"
"5478","HR0","Hrvatska","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,NA,0.34,0.00289912055272775,"HR",1,"droughts","Energy crops"
"5578","HU1","Közép-Magyarország","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0.2959036838066,0.2959036838066,0,0,0,0,0,0,0,0,0,0.2959036838066,0,0,0,0,0,0.2959036838066,0,0,0.2959036838066,0,0,0,0,0,0,0.2959036838066,0,NA,NA,6.85444444444444,0.0584466493129984,"HU",0.2959036838066,"droughts","Energy crops"
"5678","HU2","Dunántúl","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0.417881811204912,0,0,0,0,0,0,0,0,0,0,0.417881811204912,0,0,0,0.417881811204912,0,0,0,0,0.417881811204912,0,0,0,0,0,0,0,0,NA,NA,9.68,0.0825396675011902,"HU",0.417881811204912,"droughts","Energy crops"
"5778","HU3","Alföld és Észak","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0.286214504988488,0,0,0.286214504988488,0,0,0,0,0,0,0,0,0,0.286214504988488,0,0,0,0,0,0.286214504988488,0,0,0.286214504988488,0,0,0,0,0,0,0.286214504988488,0,NA,NA,6.63,0.0565328507781912,"HU",0.286214504988488,"droughts","Energy crops"
"5878","IE0","Éire/Ireland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,25.8875,0.220738186202176,"IE",1,"droughts","Energy crops"
"5978","ITC","Nord-Ovest","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"IT",NA,"droughts","Energy crops"
"6078","ITF","Sud","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"IT",NA,"droughts","Energy crops"
"61117","ITG","Isole","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"IT",NA,"droughts","Energy crops"
"6288","ITH","Nord-Est","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"IT",NA,"droughts","Energy crops"
"6378","ITI","Centro (IT)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"IT",NA,"droughts","Energy crops"
"6478","LT0",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"LT",NA,"droughts","Energy crops"
"6578","LU0",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"LU",NA,"droughts","Energy crops"
"6678","LV0",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"LV",NA,"droughts","Energy crops"
"6778","MT0",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"MT",NA,"droughts","Energy crops"
"6878","NL1","Noord-Nederland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"NL",NA,"droughts","Energy crops"
"6978","NL2","Oost-Nederland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"NL",NA,"droughts","Energy crops"
"7078","NL3","West-Nederland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"NL",NA,"droughts","Energy crops"
"71117","NL4","Zuid-Nederland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"NL",NA,"droughts","Energy crops"
"7288","NO0","Norge","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"NO",NA,"droughts","Energy crops"
"7378","PL2","Makroregion Poludniowy","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"7478","PL4","Makroregion Pólnocno-Zachodni","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"7578","PL5","Makroregion Poludniowo-Zachodni","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"7678","PL6","Makroregion Pólnocny","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"7778","PL7","Makroregion Centralny","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"7878","PL8","Makroregion Wschodni","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"7978","PL9","Makroregion Województwo Mazowieckie","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PL",NA,"droughts","Energy crops"
"8078","PT1","Continente","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"PT",NA,"droughts","Energy crops"
"81117","RO1",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"RO",NA,"droughts","Energy crops"
"8288","RO2",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"RO",NA,"droughts","Energy crops"
"8378","RO3",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"RO",NA,"droughts","Energy crops"
"8478","RO4",NA,NA,NA,"I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"RO",NA,"droughts","Energy crops"
"8578","RS1","Srbija - sever","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"RS",NA,"droughts","Energy crops"
"8678","RS2","Srbija - jug","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"RS",NA,"droughts","Energy crops"
"8778","SE1","Östra Sverige","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"SE",NA,"droughts","Energy crops"
"8878","SE2","Södra Sverige","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"SE",NA,"droughts","Energy crops"
"8978","SE3","Norra Sverige","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"SE",NA,"droughts","Energy crops"
"9078","SI0","Slovenija","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"SI",NA,"droughts","Energy crops"
"91117","SK0","Slovensko","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"SK",NA,"droughts","Energy crops"
"9284","UKC","North East (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9376","UKD","North West (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9475","UKE","Yorkshire and The Humber","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9575","UKF","East Midlands (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9675","UKG","West Midlands (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9775","UKH","East of England","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9875","UKI","London","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"9975","UKJ","South East (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"10075","UKK","South West (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"10180","UKL","Wales","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"10276","UKM","Scotland","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"10357","UKN","Northern Ireland (UK)","PR","Harvested production (1000 t)","I6000","Energy crops n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"UK",NA,"droughts","Energy crops"
"10678","SUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SU",NA,"droughts","Energy crops"
"1289","AT1","Ostösterreich","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,0.397313462208429,NA,NA,2173.07636363636,0.00987137142106443,"AT",0.397313462208429,"droughts","Green plants_fodder"
"2289","AT2","Südösterreich","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0.224460837501961,0,0,0,0,0,0,0,0.224460837501961,0,0,0.224460837501961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224460837501961,0,0,0.224460837501961,NA,NA,1227.67181818182,0.00557679642705558,"AT",0.224460837501961,"droughts","Green plants_fodder"
"3289","AT3","Westösterreich","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2068.67727272727,0.00939713028548805,"AT",0.37822570028961,"droughts","Green plants_fodder"
"4289","BE1","Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"BE",NA,"droughts","Green plants_fodder"
"5289","BE2","Vlaams Gewest","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"BE",NA,"droughts","Green plants_fodder"
"6289","BE3","Région wallonne","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"BE",NA,"droughts","Green plants_fodder"
"7289","BG3","Severna i yugoiztochna Bulgaria","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646520243450648,0,0,0,0,0,0,0,0.646520243450648,0,0,0.646520243450648,0,0,0.646520243450648,0.646520243450648,0,0.646520243450648,NA,NA,946.74,0.00430064140200754,"BG",0.646520243450648,"droughts","Green plants_fodder"
"8289","BG4","Yugozapadna i yuzhna tsentralna Bulgaria","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353479756549352,0,0,0,0,0,0,0.353479756549352,0,0,0,0,0.353479756549352,0,0,0,0,0,0,0,0,NA,NA,517.6225,0.00235134118565884,"BG",0.353479756549352,"droughts","Green plants_fodder"
"9285","CH0","Schweiz/Suisse/Svizzera","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,2266.176,0.010294283889807,"CH",1,"droughts","Green plants_fodder"
"10181","CZ0","Cesko","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,NA,NA,2935.612,0.0133352499180664,"CZ",1,"droughts","Green plants_fodder"
"11118","DE1","Baden-Württemberg","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
"1290","DE2","Bayern","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
"1379","DE3",NA,NA,NA,"G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
"1479","DE4","Brandenburg","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
"1579","DE5",NA,NA,NA,"G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
"1679","DE6",NA,NA,NA,"G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
"1779","DE7","Hessen","PR","Harvested production (1000 t)","G0000","Plants harvested green from arable land",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,"DE",NA,"droughts","Green plants_fodder"
