"","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"RoE_p083",0,0.0542635658914729,0,-0.0882352941176471,-0.225806451612903,-0.145833333333333,8.4390243902439,-0.00258397932816537,-0.150259067357513,0.0274390243902439,-0.173590504451039,0.0215439856373429,-0.0896309314586995,-0.0328185328185328,0.00998003992015968,-0.0889328063241107,-0.00216919739696312,0.239130434782609,0.308771929824561,0.121983914209115,0.0537634408602151,0.0646258503401361,0.00745473908413206,-0.0665961945031713,0.0101925254813137,-0.0538116591928251,0.0225118483412322,-0.0996523754345307,-0.172458172458172,-0.0902021772939347,0.0615384615384615,-0.101449275362319,0.259856630824373,-0.136557610241821
"RoE_p084",0,-0.391304347826087,0.214285714285714,0.117647058823529,-0.315789473684211,0,4.76923076923077,-0.146666666666667,2.65625,0.521367521367521,0.213483146067416,-0.694444444444444,-0.212121212121212,-0.0673076923076923,-0.0309278350515464,0.180851063829787,0.0810810810810811,0.0666666666666667,-0.171875,0.197330188679245,0.0393958256183175,-0.183198526346112,-0.31554524361949,0.138983050847458,-0.226190476190476,-2e-04,0.451690338067614,1.26587591821159,-0.281795429560499,0.0644707445595889,0.0544531130487991,0.0342262250179894,0.0387101480176409,0.0588696042048174
"RoE_p085",0,0.0369567555624553,-0.0466025851633879,-0.0225675691246864,0.0345568564577797,-0.022784331786977,2.95692753841702,-0.0768173895534962,0.0360778349320053,-0.0545203901191967,-0.0540037187499811,-0.0500120642065725,-0.125819795888269,-0.0288338373615884,-0.0627945376482757,-0.129836517502855,0.0294137134082415,0.0643080722225588,-0.108080764513096,-0.0711857186355026,-0.0124038056264777,0.00926113003449961,-0.0828257798615581,-0.0060281294113209,-0.0045926707177665,-0.0672635607818283,-0.0603254407988338,0.0571551022708788,0.00590051644729732,-0.0786072917593527,-0.0223761886367673,-0.0221337972991169,-0.0146801952082681,-0.01454641823222
"RoE_p086",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,4.41461538461538,-1,0,0,0,1,128.5,-0.28957528957529,-0.714673913043478,-0.60952380952381,0.804878048780488,-0.648648648648649,1.11538461538462
"RoE_p087",0,0.00813255650589006,0.0197079948920237,-0.0291282751184224,-0.014036878029578,-0.00777624290965718,0.0668232686146326,-0.0309506814314931,0.117224734429014,-0.0292172556234185,-0.101744462699318,-0.0833563615952912,-0.0598554566651339,-0.0882736776079896,-0.0371825453154741,-0.0358001080952913,-0.0184307330514474,0.0316717123262129,0.0303510865211181,-0.034988021110401,-0.0184889304865589,0.0513356408444622,-0.0590871902730224,0.0301379892757835,-0.018199150634711,0.0523661360347323,-0.0944746954287407,0.0681409706503624,-0.0254231964245742,0.0118349840078099,0.0403704512766745,-0.0178492583193729,-0.0464638294171984,-0.0155049857364799
"RoE_p088",0,0.0684627959072471,0.028178016523306,0.0240550055442026,-0.0289857256333699,0.0548180564608024,0.847984766740717,0.0938525349919763,0.330881320863594,0.0631435859175726,0.0137074984146066,-0.121860943882451,0.0252359654814323,-0.0386150468164869,0.359283528389019,-0.013460800278988,0.0552617411604822,-0.00800464002793486,0.0975180774646207,-0.0490043336167326,-0.0295548537376567,0.138888545291011,-0.211282043325239,0.00604459809127619,0.185195565683059,-0.149003544979888,-0.0960743334328547,-0.00867423538327352,-0.0294409302707977,0.003073301510495,-0.00952945359725021,0.00366102840868296,0.0229099274116566,0.0739778319291612
"RoE_p089",0,0.0553100006510108,-0.00412499826284037,-0.0385071580077324,-0.0238371281086996,-0.135866110953981,1.13604068087522,-0.0929092931060075,-0.0516686218587172,-0.0265096024828396,-0.00478732725110721,-0.049811483905073,-0.03438211965321,0.016328272600112,0.00125219533740894,-0.100512104904776,0.00589030064529885,0.0340827450756399,-0.046950427226122,-0.0364910125238186,0.0161101179822385,0.0960801495993579,-0.0862351041778497,-0.031154725217977,0.10500126047706,0.0625470605493865,-0.0179045015391252,0.0375115991705266,-0.0428324923996279,0.0102182343624829,0.0162120202194347,-0.00675616939617339,-0.0325618039340442,-0.0101200585608011
"RoE_p090",0,0.0749758931301301,-0.0255650678562755,-0.140310383848544,-0.00991402275315232,-0.160247008673265,0.985110586875328,-0.206204882000905,-0.208403602569163,-0.0821635968954767,-0.0513621111144645,-0.0460736194544629,0.0272935925850689,0.00484913952122495,-0.00906111036050589,0.0931350609548256,0.10960594138334,0.0391886146041552,0.0652631430432462,0.177576117452546,0.180502078873472,0.0393662277114996,0.12738792197316,0.0925229528746146,0.125296452493178,0.0397304274404936,0.0690935035801446,0.138255368984095,0.00756020811045326,0.0344297164794688,0.0227299893258573,0.0505327974029498,0.0159432568495788,0.0584249202060858
"RoE_p091",0,0.509561443742723,-0.219735658108471,-0.124041456985382,-0.503676093424067,0.545817831059667,1.17973346407559,-0.208825363719085,-0.0212834694510493,0.196112864253931,0.0738381719836627,0.184202140235817,-0.0220837167311933,0.0402471283753795,-0.136106085947367,0.183982299136688,-0.00825936060868985,0.200287699581069,0.0341596406018937,-0.151493998929227,-0.168414494860347,0.0794682904809013,-0.0643200968049043,-0.111247408759818,-0.0200614146774659,-0.10747041097087,0.0363814300568842,-0.00692878811128554,-0.0117315646840679,1.30251969450959,0.0677172839957585,-0.71191299710871,-0.0662455210827517,-0.0551958680391372
"RoE_p092",0,0.728175797712222,0.161644312837485,0.0965662018293597,-0.207302064816081,-0.607728135242367,-0.19613016710642,0.258205689277899,-0.259565217391304,-0.477392836171462,-0.268539325842697,-0.285714285714286,-1,0,1,-1,1,-0.321554770318021,-0.354166666666667,-0.125,-0.0552995391705069,0.00975609756097561,-0.821256038647343,-0.945945945945946,-1,1,-1,0,0,1,-1,0,1,3
"RoE_p093",0,-0.1,0,-0.288888888888889,-0.520833333333333,0,-1,1,0.5,-1,0,1,-1,0,0,1,-1,0,0,0,0,1,-1,0,0,0,1,-0.125,0.285714285714286,-1,1,-0.0588235294117647,-1,1
"RoE_p094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,-0.868421052631579,-0.3,-1,1,-0.995562130177515,0.444444444444444,6.46153846153846,-0.164948453608247
"RoE_p095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.283582089552239,-0.875,18.8333333333333,-0.840336134453782
"RoE_p096",0,0.0502431118314425,-0.279835390946502,0.108571428571429,-0.0167525773195876,0.0216251638269987,9.5060936497755,0.118749618413823,-0.176598995852434,-0.05733032873807,-0.0689727905505168,-0.114786286059508,-0.0964852414263778,0.0529695024077047,-0.111370157819225,-0.00312815338042381,-0.0623544893207815,-0.0574327971499514,0.025197571870347,0.0275946821584181,0.00880626223091976,-0.00269425584653519,0.00334990274475902,0.00656973613354873,0.0101647763749198,-0.000105920982946722,0.0478813559322034,0.0347755762232107,-0.0644783118405627,-0.0222431077694236,-0.115347644985582,0.0399613666545937,-0.0270489900162526,-0.0510678916597065
"RoE_p097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p099",0,0.00364961221866819,-0.00678313947074438,0.00602945089937621,-0.00530576115799664,-0.0236151881471601,2.29904504881446,-0.0346285449039529,-0.0095464087947541,-0.0367941229882359,-0.053654856652452,-0.0637363297247107,0.00932181010896105,-0.0353172314923369,-0.0424191374474943,0.0407441520443763,0.0234663253565374,-0.0245012747706493,0.0233107184540872,0.0232746379310588,-0.00542893030743235,-0.031133081493411,-0.00309821948568773,0.00608618861253741,-0.0131149398550756,-0.00849825062292791,0.0171565360904646,-0.00230742442526383,-0.00423663522025324,-0.00619464041466093,-0.00652019826035522,0.00732530476856962,-0.00959961600611671,-0.0219763908552692
"RoE_p100",0,-0.000707200387556906,-0.000653844655073653,-0.038777481747875,-0.0434552587672738,-0.0849548033228625,-0.0908281208382328,-0.150968870637121,-0.858961558209336,0.166348929698871,-0.499696636787648,0.00029176311921157,-0.000238907549138696,-0.000273275850185931,-4.7297230639703e-05,-3.82813591709555e-05,-2.5951471142258e-05,-4.54459663053406e-05,-4.40219121043351e-06,0.000918097069293537,0.285655870607907,0.00211758865367701,-0.112041867316623,-1.37254840652093e-05,0.749873455319135,-7.83535961732528e-05,0.000843818162573023,-0.000254745090012167,0.00109453644009139,-0.0706031446511882,0.0758220921542787,-0.000200186895904289,-1.60972735400223e-05,-0.000638312312258551
"RoE_p101",0,0.0689577261606328,-0.00363530716928616,0.00707802913271321,-0.0384768572810913,-0.00461593721647356,0.175744234315711,0.0239237854786766,0.0852706358973195,0.0550307884380977,-0.112126964428861,0.0225032079678269,-0.0383722367638291,-0.0879808890766447,-0.0305983077739129,0.0454125810011991,0.0102400051493265,0.0151494273373238,0.0403781477421954,-0.00215606053856601,0.0407881780075236,-0.0820882046325174,0.008111751662772,-0.0297167510810719,0.125575602247153,-0.0318061257265143,0.0372775105160893,0.0291607544315328,-0.0494955124592426,-0.0109697832695437,-0.0302806485436208,-0.0346391362243959,0.0127026317409036,-0.0880970133202477
"RoE_p102",0,0.0285374377563412,0.0349147764745771,0.0172145642552464,-0.0124982695081383,0.032738786112139,1.46346241381268,0.0881521432579347,0.0832149197650749,0.109436343829085,0.000519304692122276,-0.0323540669073636,-0.0381612595040727,0.0279898786794335,0.0443438833197383,0.201440004533213,-0.00768114913345197,0.122288996875751,0.00663012523952857,-0.022794300726165,-0.000925498190971712,0.00920829084507375,-0.057543118441555,-0.0368252062228134,-0.00130336859151483,0.00690143792964226,0.0994789128562761,0.0406003484849291,-0.00584813305797564,-0.00390571187114328,-0.00567772229892079,-0.0158891276428082,0.0102543336079947,-0.0768092723406031
"RoE_p103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0527593866879756,0.324715392454924,0.0195012754723032,0.000313292218211472,-0.000870655349931584,-0.000769319227440161,0.000657475317975307,-0.200166782252091,0.000906529915599065,0.125376413257829,0.0688679112858318,-0.000697177918999165,0.0212366719397875,0.00047956195450263,0.0211009200632716,-0.00213430848103565
"RoE_p104",0,0.0213539567388205,-0.0448368901029614,0.00686445069649641,0.0800712308161852,-0.0852687101684476,3.02452310187143,-0.120270634016321,-0.0198349376283449,-0.107486712835218,-0.0637400079534159,-0.0791987107197098,-0.081379858891923,-0.0342161317085493,-0.0576662154078711,-0.0844396498881998,0.0429329239965757,0.00167244527505124,-0.0623801627206701,-0.0288552065118017,-0.0569589652234364,0.0123694090495154,-0.0469243732177988,0.000857637946180109,-0.129289146598772,-0.0435016776053676,-0.020814622428573,0.0444121516703235,-0.0356968807889716,0.0157661802037979,-0.00215514904140677,-0.0255948261145466,0.0240645124820449,-0.000321088732343422
"RoE_p105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p106",0,0.0276093453048147,0.0423500848192965,-0.0334499111318982,-0.0343960054207526,-0.0977889195230409,0.262389202243426,-0.0393210358233152,0.0879482035323436,-0.0674059204000919,-0.0796453884605122,-0.0653501893008886,-0.0691632958089085,-0.0946577631755805,-0.02791138357289,-0.0188465049785158,-0.0381555739048768,0.0367247266848145,0.0577083501291597,-0.0477834766388955,-0.0635776320480073,0.000906769907416348,0.0366795718802909,0.0302383442270973,-0.0896842379813628,0.0467548693048859,-0.0115796495684041,0.0632336163702409,-0.138977312220884,0.0325941947010478,0.0653573891912567,-0.0392339317640434,0.00937533499478447,-0.0256567736311663
"RoE_p107",0,0.184260493556856,0.0190493346255543,-0.00823269438460036,-0.0855291433081133,0.1173769278699,0.866596192534898,0.0731296684727323,0.32095132212557,0.126931734074812,0.0847315230483165,-0.339913746136935,0.0283827827285321,0.0884123431655686,0.428458571340308,-0.0587781857956445,0.0900721150495843,0.019082821066912,0.0571485719209323,-0.0343953642435494,-0.0397103064086326,0.115973950256209,0.0234126355458668,0.0445007825548047,-0.0141330851220239,-0.128398757583025,0.0558754533029129,0.0145925976914109,0.000884734102427366,0.0118370528853666,-0.0352909798929838,0.0492041624864406,0.219213364506721,-0.218156182595707
"RoE_p108",0,0.0518439028601842,-0.0130781553560245,-0.0260941699516629,-0.021347433780146,-0.0871078071482914,1.44542664088522,-0.112769331242626,-0.0517208564925571,-0.00245194119285137,-0.00456724684751606,-0.0409729372502331,-0.0117636205701648,0.00121264889815957,-0.0113311709400521,-0.0756701297422365,0.0248786654366084,-0.00409856477382362,-0.0551122927549293,-0.0128352629934161,-0.106254470740434,0.111583955954766,-0.0569770589138487,-0.0298736273799186,0.102849322807983,0.0577184504511463,0.0137969879014977,0.0380847775846816,-0.0515736018992535,0.00141516103340134,0.0154825817183231,-0.0124949260611397,-0.0224368724781733,-0.0195439423088404
"RoE_p109",0,0.0376070625212524,-0.0428865891938239,-0.0412063450109971,0.0195344511027931,-0.141606042485154,2.45291009775192,-0.127428085252072,-0.133696969641163,-0.0426805778365653,-0.0372341817207705,-0.0209294560575675,0.012454038348266,-0.00345385048759755,-0.0026519176009762,0.0700252875611019,0.109274516105174,0.0200147846254237,0.0800861642715233,0.117001943514009,0.0984287382096543,0.0559094276107023,0.0873329479422913,0.0842484243666337,0.0842960234837109,0.0573440493683021,0.0634686793363849,0.0480683313873537,0.01026601623065,-0.0402091112487819,-0.0115840938238696,0.0103174692242863,0.0373663773566979,0.0486419790973625
"RoE_p110",0,-0.0114479478432209,0.104442791959998,-0.1725062079133,-0.0544725500880971,-0.0690491178241058,0.364721475726892,-0.0736777151058896,-0.10907664307492,0.213985716959105,0.284096104880178,-0.0480853685751837,0.0477126371983542,-0.0153209113445971,-0.141288636425966,0.175131477139787,0.138756099393923,0.0720927836177597,0.0479923083583104,-0.118710732681191,-0.1619441643229,0.0424488726878229,-0.0638411397787876,-0.00848570308388753,0.0147749407864313,-0.0394618457877738,-0.0129686347255058,0.00304251275556018,-0.0212880712197162,-0.199913690424019,-0.069155427387041,0.0745861666538677,-0.137439165419535,-0.0955855992892272
"RoE_p111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p115",0,0.0491191769646089,-0.115533594661035,-0.147555972569167,-0.00456293025055466,0.463411928139311,8.90455621277805,0.0335325596795083,-0.184175310737859,-0.0431212246054259,-0.00886056203704485,-0.109042247648088,-0.102787256629713,0.0103168763744587,-0.0601864615749301,0.0306946870823766,0.0842096532642779,-0.138376702919279,0.018736170415504,-0.0174582278593025,-0.023146773585737,0.0060261156072768,0.0488091608600671,-0.0150346369281608,-0.0564526422238491,0.0346113498173064,-0.0321487033825738,0.0385066226443343,0.00161415762786722,0.00624932592561564,-0.0579766733525731,0.091277863112443,-0.0218898717264545,-0.0109385192077851
"RoE_p116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p118",0,0,-0.272727272727273,0.625,-0.307692307692308,0.333333333333333,5.16666666666667,0.0810810810810811,-0.05,0.0789473684210526,-0.170731707317073,0.0882352941176471,0.027027027027027,-0.0789473684210526,-0.0428571428571429,0.134328358208955,-0.118421052631579,0.0597014925373134,0.0704225352112676,0.197368421052632,0.0769230769230769,-0.102040816326531,0.0795454545454545,0.0105263157894737,-0.0416666666666667,0.0108695652173913,0.010752688172043,0.0957446808510638,-0.145631067961165,0.113636363636364,-0.142857142857143,0.107142857142857,0.10752688172043,-0.058252427184466
"RoE_p119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RoE_p120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OCE_p001",0,-0.200667196053964,0.384409986859396,0.0547793335965738,0.137918208476716,-0.141640182964249,0.401529138766149,-0.145200491884174,0.125513582573619,0.0489502717131365,-0.160738790129547,0.450958376193443,-0.050031631282661,0.0549445021712625,-0.207094447690493,0.483699881432468,-0.271771567397986,-0.623656119422823,0.256969046814954,-0.374801565002388,1.84878224159675,-0.821148415747087,-0.814577969867197,1.37568009513899,1.61557329862589,2.51674641148325,0.262585034013605,0.262931034482759,-0.291808873720137,-0.156626506024096,-0.59,1.85714285714286,-0.21219512195122,-0.880804953560371
"OCE_p002",0,-0.234894545454545,0.120151866567809,0.014790964132407,0.062990227470982,-0.296040225119066,0.390370158874191,0.118409015056239,-0.448851114522278,0.81993346399168,0.431665360825124,-0.185079950033158,0.146820557399906,0.119005738444742,-0.105395631942839,0.0993597664259606,-0.576978293468075,1.53551413783188,-0.159867348222144,0.147047533426071,-0.565197538556748,0.255232767953807,0.564220513189104,0.0136010660294996,0.00997325354730495,0.247497643520804,0.0935854351815205,-0.233268879865184,0.103499603352054,-0.0606234639912895,-0.0589062626839492,0.417436599828768,-0.338629776581224,-0.155588137089314
"OCE_p003",0,-0.0696881091617934,-0.0576217915138816,0.214841578654808,0.0393502630976893,0.0812238608848778,0.163680781758958,0.234779566130161,-0.53117030320204,0.85131459655485,0.152954619653934,-0.0240690924536316,-0.0821122878282315,-0.154891733839102,0.317561249298672,0.227111426543648,-0.501908617698091,1.49883882954018,-0.252509293680297,0.216585851050603,-0.536637710781809,0.657697397441553,0.11841405002661,-0.00737568403521294,-0.0204937679769895,0.0232472776214364,0.0355135716848021,-0.0891454965357968,0.214503042596349,-0.0518789144050104,0.0300561488494991,0.475416844805472,-0.302086351782092,-0.0447373884160266
"OCE_p004",0,-0.181301732940734,-0.0937307952609511,0.0329041487839771,0.0734072022160665,-0.0145083870967742,0.150891122295602,-0.230270762229807,0.0483008962565327,0.161754587802705,0.324029126213592,0.105407882676444,-0.24210447761194,0.193625536365645,0.102108157653529,-0.107533266799734,0.150869162484088,-0.156275303643725,0.105566218809981,0.119791666666667,-0.0384496124031008,-0.288448887455659,0.380001087685586,0.0331691297208539,-0.140178003814367,0.0946395563770795,0.157002701789936,0.0712560404099963,-0.119891008174387,0.15015479876161,-0.146702557200538,0.00315457413249211,-0.050314465408805,-0.0927152317880795
"OCE_p005",0,-0.527272727272727,-0.346153846153846,0.235294117647059,0.0476190476190476,0.5,-0.151515151515152,-0.142857142857143,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,-0.0285714285714286,-0.147058823529412,0.0344827586206897,0.333333333333333,-0.225,-0.0645161290322581,0.0344827586206897,0,0,0.0333333333333333,0.032258064516129
"OCE_p006",0,0.0792138177486599,0.0496688741721854,-0.103049421661409,-0.0568581477139508,0.0857675574891237,0.141957641671437,-0.145864661654135,-0.423708920187793,0.94806517311609,-0.114479874542603,-0.00649350649350649,0.0932857991681521,-0.369565217391304,-0.0646551724137931,0.341935483870968,-0.318681318681319,1.06451612903226,-0.359375,0.305640243902439,-0.546993578517221,0.971649484536082,-0.225490196078431,0.0244725738396624,-0.00329489291598023,-0.0446280991735537,0.107266435986159,-0.10234375,0.122715404699739,-0.0488372093023256,0.097799511002445,0.708240534521158,-0.455888744024337,-0.0718849840255591
"OCE_p007",0,0.21875,0.282051282051282,-0.58,0.857142857142857,-0.461538461538462,1.04761904761905,-0.674418604651163,1.64285714285714,0.189189189189189,-0.318181818181818,0,0.0333333333333333,0.387096774193548,0.325581395348837,-0.0350877192982456,0,-0.381818181818182,0.264705882352941,-0.418604651162791,0.4,0.0285714285714286,0.0277777777777778,0.027027027027027,-0.0526315789473684,0,0,0,0,0,0,0,0,0
"OCE_p008",0,0.00187858630382146,0.150865156707298,-0.238027475937439,-0.239269342573783,-0.205831608734215,0.925733339892387,-0.620624637968328,0.976285541659994,0.174197784266654,0.25048524350009,-0.104325085369716,-0.240762926371584,0.747175908463375,0.118719441419634,-0.0853530165850961,0.0444005853911179,-0.274657525788981,0.370560532559045,0.00108808413722381,-0.0390202600424239,-0.335078604334084,1.94649212333608,-0.289255501205737,-0.439206270083583,0.282401142834468,0.156778985770713,-0.00349839591837463,-0.424073934057242,0.720156700191642,-0.188813361537169,-0.443731294425739,0.263153259454304,-0.0769484306069672
"OCE_p009",0,-0.0869565217391304,-0.0779220779220779,-0.183098591549296,0.137931034482759,-0.0353535353535354,0.492146596858639,-0.0315789473684211,-0.307971014492754,1.49738219895288,0.438155136268344,-0.0597667638483965,0.117829457364341,0.0804438280166436,0.10012836970475,0.0233372228704784,-0.607753705815279,1.45348837209302,-0.251184834123223,0.0981012658227848,-0.70028818443804,1.25,-0.179487179487179,0.46875,-0.0230496453900709,-0.272232304900181,-0.14214463840399,-0.366279069767442,-0.23394495412844,0.125748502994012,-0.0425531914893617,0.166666666666667,-0.357142857142857,-0.17037037037037
"OCE_p010",0,0.0501566714231001,0.0428892272583533,-0.022885557457357,0.0883579227133387,-0.0291485684831103,0.0521684946767498,0.047534930282057,0.0428072677763911,-0.00308806231084297,0.102295936662956,-0.0164553058955652,0.0783229695759967,-0.0239604521311071,-0.0693544693505342,0.060496471352385,0.0171758715996166,-0.0473256551457558,0.0360088166196824,-0.0115384954834496,-0.0206510153629804,-0.0335659306971539,0.125676200740895,-0.0952859584404238,0.0458197523287925,-0.0810624689305006,0.117469879518072,-0.0391708894878706,-0.0893730594309272,0.00321740925236207,-0.0110553121816017,-0.0173859474148992,0.0782129472213971,0.0216995774971513
"OCE_p011",0,-0.077269800386349,-0.0279134682484299,-0.0326633165829146,0.0773432282003711,-0.0821508279833577,-0.00750491571979647,1.51233307623671e-05,0.0680463976770915,0.0566383710804477,0.0872044329199247,-0.0492413504085984,-0.0388340074673304,0.0473358016198974,0.025724404378622,0.0251294767569604,0.0857512033215349,-0.0789674057111917,0.159210042865891,0.0317856935324539,-0.0051506277007516,0.118676341927847,-0.0184110042784193,-0.0796276855011061,0.0459929319984927,0.0845966603378609,-0.145327151045618,0.204847434483483,0.0218425124773881,4.69231228617986e-05,-0.0426127275131485,0.0222279647310946,0.0218100036611517,0.0213316840129671
"OCE_p012",0,0.0148423005565863,0.0694698354661792,-0.0837606837606838,0.00932835820895522,0.0295748613678373,0.0143626570915619,0.0230088495575221,-0.0380622837370242,0.0251798561151079,-0.0087719298245614,0.0106194690265487,0.00525394045534151,0.0470383275261324,0.0149750415973378,0.0229508196721311,0.0112179487179487,0.0316957210776545,0.0337941628264209,0.0343536404160475,0.0285582945469172,0.032122905027933,0.0054127198917456,0.0134589502018843,0.0239043824701195,0.0407120622568093,0.024838326547348,0.0317212663212208,0.0248266156218028,0.00176314914769623,0.0287026406429392,0.0172935267857143,0.0159134169688259,0.0291576673866091
"OCE_p013",0,0.00938566552901024,0.00591715976331361,-0.00252100840336134,-0.0025273799494524,-0.0215810810810811,-0.0340524563899286,-0.00857908847184987,-0.00847304849468181,-0.0186963636363636,0.0209054004228142,0.0449909255898367,0.0537070807065076,0.0304706995388272,0.0512315239419003,0.0171096615953904,0.0561336532650387,0.0159050991501416,0.0513225204223477,0.0129860657074767,-0.00552870988477818,-0.00244336552537625,0.0489975612073607,0.0138486312399356,-0.0246783672172808,0.0330788804071247,-0.0467980295566502,0.072921188630491,-0.0121236788646033,-0.000454671228819086,-0.0287012195121951,0.00875870251674587,0.0137184933305619,0.0122657505620268
"OCE_p014",0,0.00847457627118644,0.0336134453781513,0.016260162601626,0.008,-0.00793650793650794,0.03,-0.0135922330097087,0.0078740157480315,-0.023390625,-0.0120474217237573,0.0406032388663968,0.0426838994821596,0.00746268656716418,0.062962962962963,0.0452961672473868,0.08,0.037037037037037,-0.0357142857142857,0.0401234567901235,0.0118694362017804,0.0410557184750733,0.028169014084507,0.0136986301369863,-0.00540540540540541,0.0516304347826087,0.0387596899224806,0.0149253731343284,0.0122549019607843,0.0193704600484262,0.00237529691211401,0.014218009478673,0.014018691588785,0.0115207373271889
"OCE_p015",0,-0.033787260582351,0.0927742589968284,0.0222693768476522,-0.0852205488131015,-0.125004338487352,-0.0212299263342894,0.304929153212793,0.114759654693635,0.105860554658857,0.0540348578563895,0.0512647731274099,0.000228728208034344,0.00340727096073058,-0.039426594199523,-0.249187335636717,0.108133688377543,0.148055156363013,0.00370094276176569,0.015095642526474,-0.00916648114293928,-0.034692310697839,-0.100858939915192,-0.0728540403036488,0.0202715023769942,-0.170487516981324,0.00711704893769555,0.0427951173533232,0.125008548328085,0.0524706265396429,0.0556943443250397,0.0563887861775756,-0.081852733230011,-0.027238669649755
"OCE_p016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OCE_p017",0,-0.125,0,-0.333333333333333,0.214285714285714,0.294117647058824,-0.136363636363636,0.684210526315789,-0.34375,0.0952380952380952,1.17391304347826,-0.26,0.432432432432432,-0.113207547169811,0.234042553191489,-0.137931034482759,-0.22,0.333333333333333,0.115384615384615,-0.0862068965517241,-0.320754716981132,-0.194444444444444,0.586206896551724,0.108695652173913,0.274509803921569,-0.307692307692308,-0.222222222222222,-0.0857142857142857,0.8125,0.862068965517241,0.0833333333333333,-0.11965811965812,-0.0194174757281553,-0.277227722772277
"OCE_p018",0,0.0259515570934256,-0.00337268128161889,-0.262267343485618,-0.139908256880734,0.434666666666667,-0.0130111524163569,0.169491525423729,-0.516908212560386,0.953333333333333,-0.146757679180887,-0.268,-0.00546448087431694,0.123626373626374,0.271393643031785,0.0576923076923077,-0.623636363636364,1.5024154589372,-0.384169884169884,0.952978056426332,-0.723916532905297,0.686046511627907,-0.110344827586207,0.461240310077519,0.145888594164456,-0.131944444444444,-0.0933333333333333,0.0794117647058823,0.00817438692098093,-0.154054054054054,-0.277955271565495,0.924778761061947,-0.227586206896552,-0.297619047619048
"OCE_p019",0,0.053911539516146,0.0931614865811436,-0.103622166892461,0.0519597360807729,0.339779831475945,0.120302811176306,0.205348965959715,-0.345237788623749,0.672006503521375,0.0141269410268952,-0.0327715939566258,0.0784749520436956,0.199248686382626,-0.356552421146329,0.284719732981247,-0.482312022889169,0.643954399123227,-0.274070087671368,0.484890939102307,-0.562415495361479,0.463245934810272,0.151176085401551,-0.0270844867065742,0.469110350824349,0.0913920779573714,-0.171909538365291,0.00267522596296096,0.0192107688309665,-0.105235491900008,0.589817331986738,0.62458571049477,-0.387856504790099,-0.393041529947054
"OCE_p020",0,-0.0649819494584837,0.0849420849420849,0.220640569395018,0.0672886297376093,0.377731643356643,0.0448885716551669,0.00379506641366224,0.0404536862003781,0.0738372093023256,0.103377097996751,0.124451804827184,0.192581480976408,0.208434341124274,0.153557910673732,0.0488729205630475,-0.0309855630112774,-0.0622578770661157,0.187881917548842,0.147935081872192,0.0997361744026054,0.298553719008264,-0.0095023424379033,0.259693900316809,-0.0538769437852007,-0.0599026581804568,0.191254480286738,0.361201374680734,-0.0195889657340459,0.0350858734643981,0.101670385626262,0.083535438744486,-0.0729957788798015,0.166205192135249
