"","country","crop","crop_id","type","Scarecity","activity","pb","r.squared","zero_counter"
"2647","PT","C1500","Maize","heat waves","0.5","PT_p001","0.997154981045883","0.0109540262115426","0.0882352941176471"
"2648","PT","C1500","Maize","heat waves","0.5","PT_p002","0.800922364887215","0.076239764511653","0.0294117647058824"
"2649","PT","C1500","Maize","heat waves","0.5","PT_p003","0.645353689194204","0.107666961611658","0.0588235294117647"
"2650","PT","C1500","Maize","heat waves","0.5","PT_p004","0.137186685610088","0.247398724128024","0.0294117647058824"
"2651","PT","C1500","Maize","heat waves","0.5","PT_p005","0.914000713366062","0.0493746705670573","0.147058823529412"
"2652","PT","C1500","Maize","heat waves","0.5","PT_p006","0.601764808692508","0.116358974245349","0.0294117647058824"
"2653","PT","C1500","Maize","heat waves","0.5","PT_p009","0.336849037755797","0.175901049667968","0.0588235294117647"
"2654","PT","C1500","Maize","heat waves","0.5","PT_p010","0.219353009629678","0.212078338287443","0.0294117647058824"
"2655","PT","C1500","Maize","heat waves","0.5","PT_p012","0.318718862443933","0.180837092168418","0.147058823529412"
"2656","PT","C1500","Maize","heat waves","0.5","PT_p016","0.15089450145967","0.240518730723035","0.0882352941176471"
"2657","PT","C1500","Maize","heat waves","0.5","PT_p019","0.48295676552491","0.141025479361892","0.147058823529412"
"2658","PT","C1500","Maize","heat waves","0.5","PT_p020","0.516590120964284","0.133828670175678","0.0588235294117647"
"2659","PT","C1500","Maize","heat waves","0.5","PT_p023","0.764138863568918","0.0839066978878158","0.0294117647058824"
"2660","PT","C1500","Maize","heat waves","0.5","PT_p029","0.925000018153123","0.0462002236542715","0.0294117647058824"
"2661","PT","C1500","Maize","heat waves","0.5","PT_p031","0.253774079904778","0.200281918265774","0.0294117647058824"
"2662","PT","C1500","Maize","heat waves","0.5","PT_p033","0.00891950268195125","0.406935009837115","0.0294117647058824"
"2663","PT","C1500","Maize","heat waves","0.5","PT_p034","0.405956516516018","0.158501041796445","0.0294117647058824"
"2664","PT","C1500","Maize","heat waves","0.5","PT_p038","0.251479090623722","0.201030629270704","0.117647058823529"
"2665","PT","C1500","Maize","heat waves","0.5","PT_p040","0.959935156873103","0.0344206228126428","0.0294117647058824"
"2666","PT","C1500","Maize","heat waves","0.5","PT_p043","0.963106623336152","0.0331471481833798","0.0294117647058824"
"2667","PT","C1500","Maize","heat waves","0.5","PT_p044","0.176637265582603","0.228835518151623","0.0294117647058824"
"2668","PT","C1500","Maize","heat waves","0.5","PT_p047","0.977153756372496","0.0267214221708853","0.117647058823529"
"2669","PT","C1500","Maize","heat waves","0.5","PT_p048","0.992927907573354","0.0160695070627277","0.0882352941176471"
"2670","PT","C1500","Maize","heat waves","0.5","PT_p059","0.00740916311609973","0.415898372644244","0.0294117647058824"
"2671","PT","C1500","Maize","heat waves","0.5","PT_p062","0.517856390628778","0.133561749309103","0.0294117647058824"
"2672","PT","C1500","Maize","heat waves","0.5","PT_p067","0.830769102536186","0.0697712879543685","0.0294117647058824"
"2673","PT","C1500","Maize","heat waves","0.5","PT_p068","0.987098493248976","0.0207997655805668","0.0588235294117647"
"2674","PT","C1500","Maize","heat waves","0.5","PT_p069","0.0614187906784389","0.300942800047706","0.0294117647058824"
"2675","PT","C1500","Maize","heat waves","0.5","PT_p070","0.448814570957549","0.148577780804836","0.0294117647058824"
"2676","PT","C1500","Maize","heat waves","0.5","PT_p071","0.672049497608282","0.102372909299241","0.0588235294117647"
"2677","PT","C1500","Maize","heat waves","0.5","PT_p075","0.211386355523161","0.215002532716209","0.0882352941176471"
"2678","PT","C1500","Maize","heat waves","0.5","PT_p076","0.960057372116482","0.034372459321858","0.0588235294117647"
"2679","PT","C1500","Maize","heat waves","0.5","PT_p078","0.70688606183568","0.0954532714903215","0.0294117647058824"
"2680","PT","C1500","Maize","heat waves","0.5","PT_p079","0.985386278464096","0.0219568269335795","0.0294117647058824"
"2681","PT","C1500","Maize","heat waves","0.5","PT_p080","0.977925463007588","0.0263172155565248","0.0294117647058824"
"2682","PT","C1500","Maize","heat waves","0.5","PT_p081","0.681651798790655","0.100468711841623","0.0294117647058824"
"2683","PT","C1500","Maize","heat waves","0.5","PT_p083","0.961734670646506","0.0337042207515347","0.0294117647058824"
"2684","PT","C1500","Maize","heat waves","0.5","PT_p085","0.707674652584337","0.0952961057837477","0.0294117647058824"
"2685","PT","C1500","Maize","heat waves","0.5","PT_p087","0.737292460034922","0.0893621440884038","0.0294117647058824"
"2686","PT","C1500","Maize","heat waves","0.5","PT_p088","0.266194220886557","0.196312543023059","0.0294117647058824"
"2687","PT","C1500","Maize","heat waves","0.5","PT_p089","0.930329633317838","0.0445924280883571","0.0294117647058824"
"2688","PT","C1500","Maize","heat waves","0.5","PT_p090","0.400490371082014","0.159808396031163","0.0294117647058824"
"2689","PT","C1500","Maize","heat waves","0.5","PT_p091","0.0889207817951129","0.277198366228292","0.0294117647058824"
"2690","PT","C1500","Maize","heat waves","0.5","PT_p099","0.318083637913869","0.181013379758631","0.0294117647058824"
"2691","PT","C1500","Maize","heat waves","0.5","PT_p101","0.468329933954873","0.144227331324293","0.0294117647058824"
"2692","PT","C1500","Maize","heat waves","0.5","PT_p102","0.2842715195581","0.190764510716651","0.0294117647058824"
"2693","PT","C1500","Maize","heat waves","0.5","PT_p104","0.0245335657950754","0.354575464124972","0.0294117647058824"
"2694","PT","C1500","Maize","heat waves","0.5","PT_p106","0.455301873860751","0.147121068177211","0.0294117647058824"
"2695","PT","C1500","Maize","heat waves","0.5","PT_p107","0.321965118140651","0.179939840671237","0.0294117647058824"
"2696","PT","C1500","Maize","heat waves","0.5","PT_p108","0.856738472097756","0.0638765987171","0.0294117647058824"
"2697","PT","C1500","Maize","heat waves","0.5","PT_p109","0.500182972604049","0.137312593347328","0.0294117647058824"
"2698","PT","C1500","Maize","heat waves","0.5","PT_p110","0.00352341978395792","0.450089421784974","0.0294117647058824"
"2699","PT","R1000","Potatoes","heat waves","0.8","PT_p001","0.0582236049934844","0.304259099239178","0.0882352941176471"
"2700","PT","R1000","Potatoes","heat waves","0.8","PT_p002","0.71257539190535","0.094318603562855","0.0294117647058824"
"2701","PT","R1000","Potatoes","heat waves","0.8","PT_p003","0.79332801204863","0.077845938911551","0.0588235294117647"
"2702","PT","R1000","Potatoes","heat waves","0.8","PT_p004","0.950845536537841","0.037827860534481","0.0294117647058824"
"2703","PT","R1000","Potatoes","heat waves","0.8","PT_p005","0.963116048871961","0.033143286934657","0.147058823529412"
"2704","PT","R1000","Potatoes","heat waves","0.8","PT_p006","0.400116676715502","0.159898152701","0.0294117647058824"
"2705","PT","R1000","Potatoes","heat waves","0.8","PT_p009","0.375999725331187","0.165799710288635","0.0588235294117647"
"2706","PT","R1000","Potatoes","heat waves","0.8","PT_p010","0.709123751349183","0.0950072123506055","0.0294117647058824"
"2707","PT","R1000","Potatoes","heat waves","0.8","PT_p012","0.470057826589306","0.143846581135596","0.147058823529412"
"2708","PT","R1000","Potatoes","heat waves","0.8","PT_p016","0.344569906384045","0.173851903067377","0.0882352941176471"
"2709","PT","R1000","Potatoes","heat waves","0.8","PT_p019","0.736030749782304","0.089616444340142","0.147058823529412"
"2710","PT","R1000","Potatoes","heat waves","0.8","PT_p020","0.896387915381323","0.0541369672776597","0.0588235294117647"
"2711","PT","R1000","Potatoes","heat waves","0.8","PT_p023","0.805100576914381","0.0753499598430053","0.0294117647058824"
"2712","PT","R1000","Potatoes","heat waves","0.8","PT_p029","0.91986187289373","0.0477054114790366","0.0294117647058824"
"2713","PT","R1000","Potatoes","heat waves","0.8","PT_p031","0.0973508610936038","0.271163285558471","0.0294117647058824"
"2714","PT","R1000","Potatoes","heat waves","0.8","PT_p033","0.464065858225799","0.145169935713247","0.0294117647058824"
"2715","PT","R1000","Potatoes","heat waves","0.8","PT_p034","0.556637521610453","0.125505517365395","0.0294117647058824"
"2716","PT","R1000","Potatoes","heat waves","0.8","PT_p038","0.348466861611541","0.172828897270216","0.117647058823529"
"2717","PT","R1000","Potatoes","heat waves","0.8","PT_p040","0.970559559565206","0.0299273406199261","0.0294117647058824"
"2718","PT","R1000","Potatoes","heat waves","0.8","PT_p043","0.839319429186798","0.0678625292982861","0.0294117647058824"
"2719","PT","R1000","Potatoes","heat waves","0.8","PT_p044","0.246849779149331","0.202556104458892","0.0294117647058824"
"2720","PT","R1000","Potatoes","heat waves","0.8","PT_p047","0.32653183745163","0.178687764845433","0.117647058823529"
"2721","PT","R1000","Potatoes","heat waves","0.8","PT_p048","0.88376798473835","0.0573608214276943","0.0882352941176471"
"2722","PT","R1000","Potatoes","heat waves","0.8","PT_p059","0.394179098955034","0.161330947620715","0.0294117647058824"
"2723","PT","R1000","Potatoes","heat waves","0.8","PT_p062","0.517815867711663","0.133570287086312","0.0294117647058824"
"2724","PT","R1000","Potatoes","heat waves","0.8","PT_p067","0.863618967587031","0.0622605220986351","0.0294117647058824"
"2725","PT","R1000","Potatoes","heat waves","0.8","PT_p068","0.194190706337145","0.221610373814087","0.0588235294117647"
"2726","PT","R1000","Potatoes","heat waves","0.8","PT_p069","0.885937710663751","0.0568160539840335","0.0294117647058824"
"2727","PT","R1000","Potatoes","heat waves","0.8","PT_p070","0.549355903645472","0.127002117406406","0.0294117647058824"
"2728","PT","R1000","Potatoes","heat waves","0.8","PT_p071","0.437670142505884","0.151106310384444","0.0588235294117647"
"2729","PT","R1000","Potatoes","heat waves","0.8","PT_p075","0.376267689158882","0.165732900418858","0.0882352941176471"
"2730","PT","R1000","Potatoes","heat waves","0.8","PT_p076","0.868564251286412","0.0610823526839269","0.0588235294117647"
"2731","PT","R1000","Potatoes","heat waves","0.8","PT_p078","0.527996611719559","0.131433740911422","0.0294117647058824"
"2732","PT","R1000","Potatoes","heat waves","0.8","PT_p079","0.952441361441499","0.037252395470031","0.0294117647058824"
"2733","PT","R1000","Potatoes","heat waves","0.8","PT_p080","0.841767362369896","0.067310643864611","0.0294117647058824"
"2734","PT","R1000","Potatoes","heat waves","0.8","PT_p081","0.78192907643322","0.0802323152712515","0.0294117647058824"
"2735","PT","R1000","Potatoes","heat waves","0.8","PT_p083","0.00359145896831836","0.449242147084936","0.0294117647058824"
"2736","PT","R1000","Potatoes","heat waves","0.8","PT_p085","0.372906192868618","0.166573128611697","0.0294117647058824"
"2737","PT","R1000","Potatoes","heat waves","0.8","PT_p087","0.301564478241731","0.185683682639526","0.0294117647058824"
"2738","PT","R1000","Potatoes","heat waves","0.8","PT_p088","0.665559867787561","0.103659427242736","0.0294117647058824"
"2739","PT","R1000","Potatoes","heat waves","0.8","PT_p089","0.48721609759557","0.140101836530107","0.0294117647058824"
"2740","PT","R1000","Potatoes","heat waves","0.8","PT_p090","0.231535820630985","0.207756475651722","0.0294117647058824"
"2741","PT","R1000","Potatoes","heat waves","0.8","PT_p091","0.99779719961574","0.00984797260678609","0.0294117647058824"
"2742","PT","R1000","Potatoes","heat waves","0.8","PT_p099","0.0450043476221421","0.319884330337022","0.0294117647058824"
"2743","PT","R1000","Potatoes","heat waves","0.8","PT_p101","0.0770875426435709","0.286529130524493","0.0294117647058824"
"2744","PT","R1000","Potatoes","heat waves","0.8","PT_p102","0.197918015997924","0.220141332598837","0.0294117647058824"
"2745","PT","R1000","Potatoes","heat waves","0.8","PT_p104","0.163382448466967","0.234670467829045","0.0294117647058824"
"2746","PT","R1000","Potatoes","heat waves","0.8","PT_p106","0.617959089637753","0.113118257328072","0.0294117647058824"
"2747","PT","R1000","Potatoes","heat waves","0.8","PT_p107","0.248958521147012","0.201858664430487","0.0294117647058824"
"2748","PT","R1000","Potatoes","heat waves","0.8","PT_p108","0.207570505748327","0.216432639869665","0.0294117647058824"
"2749","PT","R1000","Potatoes","heat waves","0.8","PT_p109","0.277938028368673","0.192679179345222","0.0294117647058824"
"2750","PT","R1000","Potatoes","heat waves","0.8","PT_p110","0.15922442052393","0.236577293949304","0.0294117647058824"
"2751","PT","I1120","Sunflower","heat waves","0.8","PT_p001","0.0240654904660845","0.355632676001156","0.0882352941176471"
"2752","PT","I1120","Sunflower","heat waves","0.8","PT_p002","0.966518678881155","0.0317167414117584","0.0294117647058824"
"2753","PT","I1120","Sunflower","heat waves","0.8","PT_p003","0.845732610444636","0.0664112245027817","0.0588235294117647"
"2754","PT","I1120","Sunflower","heat waves","0.8","PT_p004","0.877434362564887","0.0589306436216567","0.0294117647058824"
"2755","PT","I1120","Sunflower","heat waves","0.8","PT_p005","0.640470532874982","0.108636621686724","0.147058823529412"
"2756","PT","I1120","Sunflower","heat waves","0.8","PT_p006","0.810206223110635","0.0742563014635161","0.0294117647058824"
"2757","PT","I1120","Sunflower","heat waves","0.8","PT_p009","0.596244694279258","0.117467793651699","0.0588235294117647"
"2758","PT","I1120","Sunflower","heat waves","0.8","PT_p010","0.939798996707932","0.0415988585876529","0.0294117647058824"
"2759","PT","I1120","Sunflower","heat waves","0.8","PT_p012","0.460607671152091","0.145937582886558","0.147058823529412"
"2760","PT","I1120","Sunflower","heat waves","0.8","PT_p016","0.585448456315213","0.119643573268867","0.0882352941176471"
"2761","PT","I1120","Sunflower","heat waves","0.8","PT_p019","0.84688580963059","0.0661483403290782","0.147058823529412"
"2762","PT","I1120","Sunflower","heat waves","0.8","PT_p020","0.912293410830439","0.0498521544141962","0.0588235294117647"
"2763","PT","I1120","Sunflower","heat waves","0.8","PT_p023","0.75209297462607","0.0863659659338424","0.0294117647058824"
"2764","PT","I1120","Sunflower","heat waves","0.8","PT_p029","0.947874958030138","0.0388766856486584","0.0294117647058824"
"2765","PT","I1120","Sunflower","heat waves","0.8","PT_p031","0.551537674604509","0.126552987804029","0.0294117647058824"
"2766","PT","I1120","Sunflower","heat waves","0.8","PT_p033","0.626263972324222","0.111462283383901","0.0294117647058824"
"2767","PT","I1120","Sunflower","heat waves","0.8","PT_p034","0.762963336484475","0.0841476212265654","0.0294117647058824"
"2768","PT","I1120","Sunflower","heat waves","0.8","PT_p038","0.338518528636302","0.175455395014727","0.117647058823529"
"2769","PT","I1120","Sunflower","heat waves","0.8","PT_p040","0.327534898453708","0.178414310095875","0.0294117647058824"
"2770","PT","I1120","Sunflower","heat waves","0.8","PT_p043","0.137321445158109","0.247328465886855","0.0294117647058824"
"2771","PT","I1120","Sunflower","heat waves","0.8","PT_p044","0.18809318463025","0.224060863885939","0.0294117647058824"
"2772","PT","I1120","Sunflower","heat waves","0.8","PT_p047","0.237343340635775","0.205755405867912","0.117647058823529"
"2773","PT","I1120","Sunflower","heat waves","0.8","PT_p048","0.543521432381881","0.128206264587929","0.0882352941176471"
"2774","PT","I1120","Sunflower","heat waves","0.8","PT_p059","0.000379273187030288","0.538826773142733","0.0294117647058824"
"2775","PT","I1120","Sunflower","heat waves","0.8","PT_p062","0.294216439231477","0.187817309921203","0.0294117647058824"
"2776","PT","I1120","Sunflower","heat waves","0.8","PT_p067","0.691365860591705","0.0985405780735149","0.0294117647058824"
"2777","PT","I1120","Sunflower","heat waves","0.8","PT_p068","0.885363283374622","0.0569606409201759","0.0588235294117647"
"2778","PT","I1120","Sunflower","heat waves","0.8","PT_p069","0.858680454161958","0.0634230730487582","0.0294117647058824"
"2779","PT","I1120","Sunflower","heat waves","0.8","PT_p070","0.584982557652482","0.119737695307785","0.0294117647058824"
"2780","PT","I1120","Sunflower","heat waves","0.8","PT_p071","0.710206556498379","0.0947912661503025","0.0588235294117647"
"2781","PT","I1120","Sunflower","heat waves","0.8","PT_p075","0.519350347580589","0.133247178683463","0.0882352941176471"
"2782","PT","I1120","Sunflower","heat waves","0.8","PT_p076","0.994188252516852","0.0147855453171317","0.0588235294117647"
"2783","PT","I1120","Sunflower","heat waves","0.8","PT_p078","0.411340309605966","0.157223307543464","0.0294117647058824"
"2784","PT","I1120","Sunflower","heat waves","0.8","PT_p079","0.974073679081691","0.0282696671901756","0.0294117647058824"
"2785","PT","I1120","Sunflower","heat waves","0.8","PT_p080","0.115402170316004","0.259566974305183","0.0294117647058824"
"2786","PT","I1120","Sunflower","heat waves","0.8","PT_p081","0.570058348329242","0.12276382914156","0.0294117647058824"
"2787","PT","I1120","Sunflower","heat waves","0.8","PT_p083","0.129271495844047","0.251626197027844","0.0294117647058824"
"2788","PT","I1120","Sunflower","heat waves","0.8","PT_p085","0.00491416740414091","0.435112933584383","0.0294117647058824"
"2789","PT","I1120","Sunflower","heat waves","0.8","PT_p087","0.910313151098964","0.0504013354218343","0.0294117647058824"
"2790","PT","I1120","Sunflower","heat waves","0.8","PT_p088","0.821672094293414","0.0717724642601726","0.0294117647058824"
"2791","PT","I1120","Sunflower","heat waves","0.8","PT_p089","0.986222715478413","0.0214010926371969","0.0294117647058824"
"2792","PT","I1120","Sunflower","heat waves","0.8","PT_p090","0.368113922122297","0.167779105004158","0.0294117647058824"
"2793","PT","I1120","Sunflower","heat waves","0.8","PT_p091","0.136351923516186","0.24783517376613","0.0294117647058824"
"2794","PT","I1120","Sunflower","heat waves","0.8","PT_p099","0.042771694230793","0.322903985249737","0.0294117647058824"
"2795","PT","I1120","Sunflower","heat waves","0.8","PT_p101","0.559785703817683","0.124860504861197","0.0294117647058824"
"2796","PT","I1120","Sunflower","heat waves","0.8","PT_p102","0.410269984850388","0.157476558264258","0.0294117647058824"
"2797","PT","I1120","Sunflower","heat waves","0.8","PT_p104","0.00305576205891545","0.456346489561161","0.0294117647058824"
"2798","PT","I1120","Sunflower","heat waves","0.8","PT_p106","0.196252722074843","0.220795036326233","0.0294117647058824"
"2799","PT","I1120","Sunflower","heat waves","0.8","PT_p107","0.0663929354287072","0.296060319285672","0.0294117647058824"
"2800","PT","I1120","Sunflower","heat waves","0.8","PT_p108","0.421581295272069","0.1548188881152","0.0294117647058824"
"2801","PT","I1120","Sunflower","heat waves","0.8","PT_p109","0.390509434150363","0.162222868535689","0.0294117647058824"
"2802","PT","I1120","Sunflower","heat waves","0.8","PT_p110","0.00255929883404883","0.464013039730983","0.0294117647058824"
"2803","PT","I3000","Tobacco","heat waves","0.6","PT_p001","0.196296539049732","0.220777781983137","0.0882352941176471"
"2804","PT","I3000","Tobacco","heat waves","0.6","PT_p002","0.948863486967941","0.038530773412535","0.0294117647058824"
"2805","PT","I3000","Tobacco","heat waves","0.6","PT_p003","0.782135218924459","0.0801893992497775","0.0588235294117647"
"2806","PT","I3000","Tobacco","heat waves","0.6","PT_p004","0.933910677996854","0.0434824803181725","0.0294117647058824"
"2807","PT","I3000","Tobacco","heat waves","0.6","PT_p005","0.996565890418119","0.0118497484041369","0.147058823529412"
"2808","PT","I3000","Tobacco","heat waves","0.6","PT_p006","0.624305367325097","0.111852511803611","0.0294117647058824"
"2809","PT","I3000","Tobacco","heat waves","0.6","PT_p009","0.584740168281433","0.119786671273894","0.0588235294117647"
"2810","PT","I3000","Tobacco","heat waves","0.6","PT_p010","0.175891560068009","0.22915455009141","0.0294117647058824"
"2811","PT","I3000","Tobacco","heat waves","0.6","PT_p012","0.569196877103281","0.12293920460158","0.147058823529412"
"2812","PT","I3000","Tobacco","heat waves","0.6","PT_p016","0.201030049536455","0.218930882620979","0.0882352941176471"
"2813","PT","I3000","Tobacco","heat waves","0.6","PT_p019","0.898376450969433","0.0536159360702965","0.147058823529412"
"2814","PT","I3000","Tobacco","heat waves","0.6","PT_p020","0.831594127515896","0.0695883371590678","0.0588235294117647"
"2815","PT","I3000","Tobacco","heat waves","0.6","PT_p023","0.567250883101416","0.123335661568064","0.0294117647058824"
"2816","PT","I3000","Tobacco","heat waves","0.6","PT_p029","0.951271779918087","0.0376750080969767","0.0294117647058824"
"2817","PT","I3000","Tobacco","heat waves","0.6","PT_p031","0.145844958681359","0.242992787291206","0.0294117647058824"
"2818","PT","I3000","Tobacco","heat waves","0.6","PT_p033","0.371481638736202","0.166930611882836","0.0294117647058824"
"2819","PT","I3000","Tobacco","heat waves","0.6","PT_p034","0.7629826275614","0.0841436692450813","0.0294117647058824"
"2820","PT","I3000","Tobacco","heat waves","0.6","PT_p038","0.145029954465372","0.243398471466419","0.117647058823529"
"2821","PT","I3000","Tobacco","heat waves","0.6","PT_p040","0.965802715221032","0.0320225398163334","0.0294117647058824"
"2822","PT","I3000","Tobacco","heat waves","0.6","PT_p043","0.683449643367715","0.100112029043437","0.0294117647058824"
"2823","PT","I3000","Tobacco","heat waves","0.6","PT_p044","0.124636264491058","0.254199721328789","0.0294117647058824"
"2824","PT","I3000","Tobacco","heat waves","0.6","PT_p047","0.0691374431432201","0.2934974631878","0.117647058823529"
"2825","PT","I3000","Tobacco","heat waves","0.6","PT_p048","0.792850464888924","0.0779464823220074","0.0882352941176471"
"2826","PT","I3000","Tobacco","heat waves","0.6","PT_p059","0.463402281724359","0.14531701240107","0.0294117647058824"
"2827","PT","I3000","Tobacco","heat waves","0.6","PT_p062","0.693254157173251","0.0981654639144614","0.0294117647058824"
"2828","PT","I3000","Tobacco","heat waves","0.6","PT_p067","0.325662313242162","0.17892526534724","0.0294117647058824"
"2829","PT","I3000","Tobacco","heat waves","0.6","PT_p068","0.160376276240244","0.236045176789213","0.0588235294117647"
"2830","PT","I3000","Tobacco","heat waves","0.6","PT_p069","0.580667156425823","0.120610461808721","0.0294117647058824"
"2831","PT","I3000","Tobacco","heat waves","0.6","PT_p070","0.598900160963477","0.116934102586421","0.0294117647058824"
"2832","PT","I3000","Tobacco","heat waves","0.6","PT_p071","0.513588012576809","0.134462581322167","0.0588235294117647"
"2833","PT","I3000","Tobacco","heat waves","0.6","PT_p075","0.327362006038674","0.178461404497563","0.0882352941176471"
"2834","PT","I3000","Tobacco","heat waves","0.6","PT_p076","0.96392664896248","0.0328094222420942","0.0588235294117647"
"2835","PT","I3000","Tobacco","heat waves","0.6","PT_p078","0.244321561237009","0.203398027524473","0.0294117647058824"
"2836","PT","I3000","Tobacco","heat waves","0.6","PT_p079","0.487289772722657","0.140085893242179","0.0294117647058824"
"2837","PT","I3000","Tobacco","heat waves","0.6","PT_p080","0.673658685480579","0.102053870109099","0.0294117647058824"
"2838","PT","I3000","Tobacco","heat waves","0.6","PT_p081","0.85822355231961","0.0635299563607503","0.0294117647058824"
"2839","PT","I3000","Tobacco","heat waves","0.6","PT_p083","0.22953729741722","0.208453673343497","0.0294117647058824"
"2840","PT","I3000","Tobacco","heat waves","0.6","PT_p085","0.945944909924645","0.039543574780822","0.0294117647058824"
"2841","PT","I3000","Tobacco","heat waves","0.6","PT_p087","0.795030900253311","0.0774869825232845","0.0294117647058824"
"2842","PT","I3000","Tobacco","heat waves","0.6","PT_p088","0.629909248916293","0.110736475124577","0.0294117647058824"
"2843","PT","I3000","Tobacco","heat waves","0.6","PT_p089","0.149638561187903","0.241127864550167","0.0294117647058824"
"2844","PT","I3000","Tobacco","heat waves","0.6","PT_p090","0.000148172918441212","0.571141963573866","0.0294117647058824"
"2845","PT","I3000","Tobacco","heat waves","0.6","PT_p091","0.904237836690464","0.0520569606455081","0.0294117647058824"
"2846","PT","I3000","Tobacco","heat waves","0.6","PT_p099","0.171797305785566","0.230925185297412","0.0294117647058824"
"2847","PT","I3000","Tobacco","heat waves","0.6","PT_p101","0.342267383550154","0.174459857581199","0.0294117647058824"
"2848","PT","I3000","Tobacco","heat waves","0.6","PT_p102","0.0513183810205224","0.311991530879958","0.0294117647058824"
"2849","PT","I3000","Tobacco","heat waves","0.6","PT_p104","0.212354939132889","0.214642630098691","0.0294117647058824"
"2850","PT","I3000","Tobacco","heat waves","0.6","PT_p106","0.873168434235274","0.059971930026411","0.0294117647058824"
"2851","PT","I3000","Tobacco","heat waves","0.6","PT_p107","0.428709016839834","0.153164693432118","0.0294117647058824"
"2852","PT","I3000","Tobacco","heat waves","0.6","PT_p108","0.869465665541605","0.0608660075806765","0.0294117647058824"
"2853","PT","I3000","Tobacco","heat waves","0.6","PT_p109","0.00484006724130831","0.435808144138542","0.0294117647058824"
"2854","PT","I3000","Tobacco","heat waves","0.6","PT_p110","0.434171291124166","0.151907247487817","0.0294117647058824"
"2855","RO","C1500","Maize","heat waves","0.5","RO_p001","0.998245387945567","0.0352221560115646","0.0882352941176471"
"2856","RO","C1500","Maize","heat waves","0.5","RO_p002","0.940695537602546","0.09865581374249","0.0294117647058824"
"2857","RO","C1500","Maize","heat waves","0.5","RO_p003","0.856760443622994","0.133804517464483","0.0294117647058824"
"2858","RO","C1500","Maize","heat waves","0.5","RO_p004","0.333507249024396","0.279048565344429","0.0294117647058824"
"2859","RO","C1500","Maize","heat waves","0.5","RO_p005","0.961223189625058","0.0860995659019777","0.0882352941176471"
"2860","RO","C1500","Maize","heat waves","0.5","RO_p006","0.67507791851912","0.186525768557663","0.0294117647058824"
"2861","RO","C1500","Maize","heat waves","0.5","RO_p008","0.967784703858687","0.0812605018809616","0.0882352941176471"
"2862","RO","C1500","Maize","heat waves","0.5","RO_p009","0.878399208669397","0.126068561544199","0.147058823529412"
"2863","RO","C1500","Maize","heat waves","0.5","RO_p010","0.349329256937996","0.274149943735016","0.0294117647058824"
"2864","RO","C1500","Maize","heat waves","0.5","RO_p016","0.785814371704166","0.156162429505639","0.0294117647058824"
"2865","RO","C1500","Maize","heat waves","0.5","RO_p017","0.446814441695428","0.246096980166643","0.117647058823529"
"2866","RO","C1500","Maize","heat waves","0.5","RO_p018","0.0534588555950255","0.423691455450613","0.0294117647058824"
"2867","RO","C1500","Maize","heat waves","0.5","RO_p020","0.989225842964113","0.05856611262291","0.0882352941176471"
"2868","RO","C1500","Maize","heat waves","0.5","RO_p021","0.49495733928086","0.233169011767373","0.0294117647058824"
"2869","RO","C1500","Maize","heat waves","0.5","RO_p023","0.125465905845562","0.365005484067885","0.0294117647058824"
"2870","RO","C1500","Maize","heat waves","0.5","RO_p024","0.872618414984181","0.128194407944836","0.0294117647058824"
"2871","RO","C1500","Maize","heat waves","0.5","RO_p031","0.25952834732961","0.303920487855403","0.0294117647058824"
"2872","RO","C1500","Maize","heat waves","0.5","RO_p032","0.674003834655961","0.186806931110849","0.0294117647058824"
"2873","RO","C1500","Maize","heat waves","0.5","RO_p033","0.386412775230434","0.263098223585584","0.0294117647058824"
"2874","RO","C1500","Maize","heat waves","0.5","RO_p040","0.321909374210888","0.282719913813114","0.0294117647058824"
"2875","RO","C1500","Maize","heat waves","0.5","RO_p043","0.0674915263235927","0.408696488057866","0.0294117647058824"
"2876","RO","C1500","Maize","heat waves","0.5","RO_p044","0.0442739993090161","0.435339121599582","0.0294117647058824"
"2877","RO","C1500","Maize","heat waves","0.5","RO_p048","0.991554719134377","0.0545937050432758","0.117647058823529"
"2878","RO","C1500","Maize","heat waves","0.5","RO_p050","0.0252942066548838","0.467721366048132","0.117647058823529"
"2879","RO","C1500","Maize","heat waves","0.5","RO_p055","0.996537806673883","0.0424576694568837","0.0294117647058824"
"2880","RO","C1500","Maize","heat waves","0.5","RO_p059","0.0123144521156424","0.505286350170624","0.0294117647058824"
"2881","RO","C1500","Maize","heat waves","0.5","RO_p061","0.749725049103199","0.166452020336443","0.0294117647058824"
"2882","RO","C1500","Maize","heat waves","0.5","RO_p062","0.0507166937028835","0.426986314784299","0.0294117647058824"
"2883","RO","C1500","Maize","heat waves","0.5","RO_p065","0.562418004314933","0.215598968772373","0.0294117647058824"
"2884","RO","C1500","Maize","heat waves","0.5","RO_p066","0.34930576970615","0.27415712735325","0.176470588235294"
"2885","RO","C1500","Maize","heat waves","0.5","RO_p067","0.967938731276612","0.0811399722513555","0.0294117647058824"
"2886","RO","C1500","Maize","heat waves","0.5","RO_p069","0.269036716887306","0.300504138758419","0.0294117647058824"
"2887","RO","C1500","Maize","heat waves","0.5","RO_p070","0.951290186963556","0.0925648425771388","0.0294117647058824"
"2888","RO","C1500","Maize","heat waves","0.5","RO_p078","0.0202590395839653","0.479751991093623","0.117647058823529"
